customer_id,acquisition_channel,signup_month,cac
7913,Outbound,2025-09-01,881.25
7914,Partners,2025-09-01,490.48
7915,Referral,2025-09-01,159.29
7916,Outbound,2025-09-01,769.08
7917,Referral,2025-09-01,188.8
7918,Referral,2025-09-01,109.9
7919,Outbound,2025-09-01,846.36
7920,Outbound,2025-09-01,480.41
7921,Outbound,2025-09-01,339.66
7922,Referral,2025-09-01,159.68
7923,Paid Search,2025-09-01,392.88
7924,Partners,2025-09-01,202.09
7925,Paid Search,2025-09-01,478.67
7926,Partners,2025-09-01,330.97
7927,Partners,2025-09-01,224.78
7928,Outbound,2025-09-01,304.85
7929,Paid Search,2025-09-01,314.17
7930,Content,2025-09-01,175.8
7931,Paid Search,2025-09-01,220.71
7932,Partners,2025-09-01,325.72
7933,Paid Search,2025-09-01,478.68
7934,Content,2025-09-01,98.87
7935,Outbound,2025-09-01,494.74
7936,Paid Search,2025-09-01,373.25
7937,Partners,2025-09-01,370.96
7938,Paid Search,2025-09-01,419.4
7939,Partners,2025-09-01,165.87
7940,Content,2025-09-01,150.42
7941,Referral,2025-09-01,164.15
7942,Paid Search,2025-09-01,419.17
7943,Paid Search,2025-09-01,371.13
7944,Partners,2025-09-01,235.54
7945,Paid Search,2025-09-01,305.31
7946,Outbound,2025-09-01,319.94
7947,Outbound,2025-09-01,411.01
7948,Partners,2025-09-01,267.33
7949,Referral,2025-09-01,52.83
7950,Referral,2025-09-01,70.72
7951,Referral,2025-09-01,64.38
7952,Outbound,2025-09-01,545.31
7953,Paid Search,2025-09-01,230.16
7954,Referral,2025-09-01,134.96
7955,Paid Search,2025-09-01,543.97
7956,Content,2025-09-01,125.28
7957,Partners,2025-09-01,197.49
7958,Outbound,2025-09-01,318.9
7959,Referral,2025-09-01,196.6
7960,Outbound,2025-09-01,405.66
7961,Referral,2025-09-01,148.25
7962,Paid Search,2025-09-01,495.66
7963,Paid Search,2025-09-01,245.55
7964,Outbound,2025-09-01,484.05
7965,Outbound,2025-09-01,415.47
7966,Outbound,2025-09-01,610.21
7967,Paid Search,2025-09-01,263.33
7968,Partners,2025-09-01,441.34
7969,Content,2025-09-01,153.32
7970,Outbound,2025-09-01,600.36
7971,Referral,2025-09-01,94.69
7972,Content,2025-09-01,81.09
7973,Referral,2025-09-01,114.51
7974,Outbound,2025-09-01,747.25
7975,Partners,2025-09-01,236.63
7976,Content,2025-09-01,184.18
7977,Outbound,2025-09-01,643.71
7978,Referral,2025-09-01,120.78
7979,Outbound,2025-09-01,800.9
7980,Paid Search,2025-09-01,271.03
7981,Content,2025-09-01,168.94
7982,Referral,2025-09-01,59.95
7983,Content,2025-09-01,165.82
7984,Outbound,2025-09-01,447.77
7985,Partners,2025-09-01,470.64
7986,Content,2025-09-01,138.65
7987,Referral,2025-09-01,110.65
7988,Partners,2025-09-01,205.74
7989,Content,2025-09-01,288.77
7990,Content,2025-09-01,149.91
7991,Outbound,2025-09-01,636.72
7992,Content,2025-09-01,219.43
7993,Partners,2025-09-01,268.68
7994,Outbound,2025-09-01,421.53
7995,Content,2025-09-01,210.33
7996,Referral,2025-09-01,121.22
7997,Outbound,2025-09-01,818.05
7998,Content,2025-09-01,243.89
7999,Partners,2025-09-01,263.39
8000,Outbound,2025-09-01,471.97
8001,Partners,2025-09-01,412.18
8002,Outbound,2025-09-01,315.68
8003,Paid Search,2025-09-01,415.36
8004,Referral,2025-09-01,138.54
8005,Outbound,2025-09-01,751.23
8006,Partners,2025-09-01,177.01
8007,Paid Search,2025-09-01,289.84
8008,Partners,2025-09-01,287.78
8009,Partners,2025-09-01,393.12
8010,Paid Search,2025-09-01,209.25
8011,Outbound,2025-09-01,527.72
8012,Content,2025-09-01,250.5
8013,Paid Search,2025-09-01,309.55
8014,Partners,2025-09-01,318.69
8015,Partners,2025-09-01,156.68
8016,Outbound,2025-09-01,465.06
8017,Outbound,2025-09-01,887.53
8018,Referral,2025-09-01,79.47
8019,Referral,2025-09-01,116.3
8020,Outbound,2025-09-01,466.78
8021,Outbound,2025-09-01,894.9
8022,Outbound,2025-09-01,721.52
8023,Referral,2025-09-01,80.77
8024,Outbound,2025-09-01,576.01
8025,Partners,2025-09-01,356.02
8026,Referral,2025-09-01,109.31
8027,Partners,2025-09-01,446.27
8028,Paid Search,2025-09-01,243.93
8029,Content,2025-09-01,164.32
8030,Referral,2025-09-01,63.26
8031,Content,2025-09-01,227.89
8032,Content,2025-09-01,201.15
8033,Outbound,2025-09-01,660.05
8034,Paid Search,2025-09-01,355.85
8035,Outbound,2025-09-01,764.01
8036,Paid Search,2025-09-01,510.43
8037,Outbound,2025-09-01,463.27
8038,Partners,2025-09-01,414.02
8039,Outbound,2025-09-01,463.31
8040,Referral,2025-09-01,187.65
8041,Content,2025-09-01,224.49
8042,Outbound,2025-09-01,464.18
8043,Paid Search,2025-09-01,530.21
8044,Partners,2025-09-01,242.86
8045,Paid Search,2025-09-01,545.99
8046,Content,2025-09-01,88.29
8047,Referral,2025-09-01,63.67
8048,Content,2025-09-01,142.24
8049,Partners,2025-09-01,179.06
8050,Paid Search,2025-09-01,324.62
8051,Outbound,2025-09-01,323.19
8052,Partners,2025-09-01,458.6
8053,Content,2025-09-01,168.92
8054,Partners,2025-09-01,411.8
8055,Paid Search,2025-09-01,440.89
8056,Outbound,2025-09-01,373.2
8057,Outbound,2025-09-01,837.19
8058,Referral,2025-09-01,89.17
8059,Outbound,2025-09-01,425.72
8060,Outbound,2025-09-01,336.83
8061,Content,2025-09-01,227.69
8062,Content,2025-09-01,284.19
8063,Paid Search,2025-09-01,417.42
8064,Paid Search,2025-09-01,514.88
8065,Paid Search,2025-09-01,553.5
8066,Content,2025-09-01,272.92
8067,Paid Search,2025-09-01,323.77
8068,Paid Search,2025-09-01,321.38
8069,Content,2025-09-01,80.95
8070,Partners,2025-09-01,379.32
8071,Referral,2025-09-01,69.88
8072,Partners,2025-09-01,371.2
8073,Referral,2025-09-01,122.69
8074,Paid Search,2025-09-01,443.03
8075,Content,2025-09-01,192.22
8076,Content,2025-09-01,269.24
8077,Outbound,2025-09-01,443.31
8078,Paid Search,2025-09-01,454.86
8079,Referral,2025-09-01,66.68
8080,Content,2025-09-01,207.07
8081,Referral,2025-09-01,146.21
8082,Paid Search,2025-09-01,550.79
8083,Paid Search,2025-09-01,232.96
8084,Referral,2025-09-01,57.71
8085,Partners,2025-09-01,488.03
8086,Outbound,2025-09-01,543.91
8087,Referral,2025-09-01,100.57
8088,Referral,2025-09-01,148.4
8089,Referral,2025-09-01,50.3
8090,Referral,2025-09-01,158.1
8091,Paid Search,2025-09-01,386.62
8092,Partners,2025-09-01,364.75
8093,Partners,2025-09-01,468.44
8094,Content,2025-09-01,142.11
8095,Partners,2025-09-01,359.26
8096,Paid Search,2025-09-01,242.39
8097,Referral,2025-09-01,102.18
8098,Content,2025-09-01,160.09
8099,Partners,2025-09-01,200.98
8100,Outbound,2025-09-01,734.65
8101,Content,2025-09-01,168.93
8102,Referral,2025-09-01,53.88
8103,Content,2025-09-01,184.81
8104,Paid Search,2025-09-01,543.61
8105,Referral,2025-09-01,83.37
8106,Content,2025-09-01,290.26
8107,Content,2025-09-01,137.35
8108,Partners,2025-09-01,432.81
8109,Paid Search,2025-09-01,455.27
8110,Content,2025-09-01,211.89
8111,Referral,2025-09-01,170.63
8112,Paid Search,2025-09-01,414.52
8113,Paid Search,2025-09-01,267.4
8114,Partners,2025-09-01,192.6
8115,Outbound,2025-09-01,385.7
8116,Outbound,2025-09-01,633.64
8117,Referral,2025-09-01,91.66
8118,Referral,2025-09-01,128.9
8119,Referral,2025-09-01,138.66
8120,Referral,2025-09-01,90.94
8121,Paid Search,2025-09-01,421.7
8122,Content,2025-09-01,105.48
8123,Referral,2025-09-01,65.27
8124,Paid Search,2025-09-01,338.81
8125,Paid Search,2025-09-01,578.28
8126,Referral,2025-09-01,195.08
8127,Content,2025-09-01,116.24
8128,Partners,2025-09-01,473.24
8129,Paid Search,2025-09-01,374.67
8130,Paid Search,2025-09-01,574.4
8131,Referral,2025-09-01,133.48
8132,Paid Search,2025-09-01,385.74
8133,Outbound,2025-09-01,855.98
8134,Paid Search,2025-09-01,209.49
8135,Referral,2025-09-01,93.15
8136,Referral,2025-09-01,61.58
8137,Referral,2025-09-01,68.94
8138,Partners,2025-09-01,183.46
8139,Referral,2025-09-01,133.35
8140,Content,2025-09-01,274.43
8141,Outbound,2025-09-01,405.17
8142,Partners,2025-09-01,474.22
8143,Outbound,2025-09-01,433.21
8144,Referral,2025-09-01,186.91
8145,Paid Search,2025-09-01,290.94
8146,Partners,2025-09-01,190.39
8147,Outbound,2025-09-01,794.34
8148,Partners,2025-09-01,401.55
8149,Referral,2025-09-01,185.58
8150,Content,2025-09-01,83.02
8151,Referral,2025-09-01,193.67
8152,Content,2025-09-01,210.32
8153,Referral,2025-09-01,53.13
8154,Referral,2025-09-01,184.22
8155,Paid Search,2025-09-01,441.1
8156,Content,2025-09-01,90.74
8157,Referral,2025-09-01,72.98
8158,Partners,2025-09-01,300.2
8159,Content,2025-09-01,90.66
8160,Referral,2025-09-01,86.09
8161,Content,2025-09-01,161.68
8162,Paid Search,2025-09-01,327.34
8163,Content,2025-09-01,283.82
8164,Content,2025-09-01,95.2
8165,Partners,2025-09-01,170.51
8166,Referral,2025-09-01,53.07
8167,Referral,2025-09-01,158.43
8168,Partners,2025-09-01,374.05
8169,Content,2025-09-01,146.28
8170,Content,2025-09-01,119.68
8171,Paid Search,2025-09-01,470.12
8172,Outbound,2025-09-01,840.57
8173,Outbound,2025-09-01,607.37
8174,Paid Search,2025-09-01,381.75
8175,Outbound,2025-09-01,732.09
8176,Referral,2025-09-01,180.97
8177,Partners,2025-09-01,337.1
8178,Referral,2025-09-01,176.88
8179,Partners,2025-09-01,284.46
8180,Content,2025-09-01,163.34
8181,Outbound,2025-09-01,521.35
8182,Paid Search,2025-09-01,505.16
8183,Outbound,2025-09-01,672.35
8184,Referral,2025-09-01,93.67
8185,Outbound,2025-09-01,808.99
8186,Referral,2025-09-01,188.24
8187,Outbound,2025-09-01,435.82
8188,Referral,2025-09-01,174.22
8189,Partners,2025-09-01,214.34
8190,Partners,2025-09-01,304.92
8191,Paid Search,2025-09-01,580.51
8192,Partners,2025-09-01,195.86
8193,Referral,2025-09-01,119.6
8194,Outbound,2025-09-01,515.51
8195,Outbound,2025-09-01,839.91
8196,Content,2025-09-01,184.46
8197,Paid Search,2025-09-01,594.48
8198,Referral,2025-09-01,195.68
8199,Paid Search,2025-09-01,434.55
8200,Partners,2025-09-01,336.07
8201,Referral,2025-09-01,72.68
8202,Content,2025-09-01,208.71
8203,Paid Search,2025-09-01,457.19
8204,Outbound,2025-09-01,435.42
8205,Partners,2025-09-01,361.3
8206,Paid Search,2025-09-01,208.67
8207,Partners,2025-09-01,300.6
8208,Content,2025-09-01,265.17
8209,Content,2025-09-01,228.94
8210,Content,2025-09-01,242.79
8211,Referral,2025-09-01,96.37
8212,Content,2025-09-01,216.76
8213,Outbound,2025-09-01,471.39
8214,Referral,2025-09-01,196.61
8215,Outbound,2025-09-01,349.71
8216,Content,2025-09-01,183.12
8217,Partners,2025-09-01,249.7
8218,Content,2025-09-01,241.46
8219,Outbound,2025-09-01,769.42
8220,Paid Search,2025-09-01,577.99
8221,Referral,2025-09-01,142.14
8222,Paid Search,2025-09-01,468.03
8223,Content,2025-09-01,172.56
8224,Content,2025-09-01,155.81
8225,Content,2025-09-01,247.13
8226,Paid Search,2025-09-01,513.5
8227,Outbound,2025-09-01,792.82
8228,Referral,2025-09-01,58.24
8229,Paid Search,2025-09-01,449.98
8230,Outbound,2025-09-01,341.55
8231,Paid Search,2025-09-01,450.43
8232,Content,2025-09-01,218.42
8233,Content,2025-09-01,124.99
8234,Outbound,2025-09-01,419.05
8235,Content,2025-09-01,158.26
8236,Outbound,2025-09-01,382.84
8237,Partners,2025-09-01,376.49
8238,Referral,2025-09-01,186.74
8239,Paid Search,2025-09-01,538.32
8240,Partners,2025-09-01,157.55
8241,Paid Search,2025-09-01,297.94
8242,Referral,2025-09-01,86.85
8243,Partners,2025-09-01,393.91
8244,Outbound,2025-09-01,343.89
8245,Outbound,2025-09-01,506.75
8246,Partners,2025-09-01,283.0
8247,Outbound,2025-09-01,587.25
8248,Partners,2025-09-01,186.15
8249,Partners,2025-09-01,389.05
8250,Content,2025-09-01,95.75
8251,Referral,2025-09-01,187.9
8252,Outbound,2025-09-01,359.02
8253,Referral,2025-09-01,54.55
8254,Content,2025-09-01,116.01
8255,Content,2025-09-01,120.48
8256,Content,2025-09-01,272.9
8257,Referral,2025-09-01,71.67
8258,Outbound,2025-09-01,489.55
8259,Referral,2025-09-01,171.17
8260,Outbound,2025-09-01,800.65
8261,Content,2025-09-01,245.3
8262,Partners,2025-09-01,293.76
8263,Partners,2025-09-01,252.73
8264,Content,2025-09-01,141.31
8265,Partners,2025-09-01,278.66
8266,Paid Search,2025-09-01,362.72
8267,Outbound,2025-09-01,875.14
8268,Partners,2025-09-01,348.62
8269,Referral,2025-09-01,189.32
8270,Paid Search,2025-09-01,468.87
8271,Content,2025-09-01,245.15
8272,Content,2025-09-01,119.45
8273,Outbound,2025-09-01,721.29
8274,Partners,2025-09-01,422.17
8275,Referral,2025-09-01,90.39
8276,Outbound,2025-09-01,645.32
8277,Referral,2025-09-01,167.39
8278,Referral,2025-09-01,77.91
8279,Outbound,2025-09-01,596.06
8280,Partners,2025-09-01,391.35
8281,Paid Search,2025-09-01,337.96
8282,Content,2025-09-01,182.0
8283,Outbound,2025-09-01,818.41
8284,Referral,2025-09-01,57.79
8285,Paid Search,2025-09-01,459.89
8286,Partners,2025-09-01,252.41
8287,Partners,2025-09-01,481.39
8288,Outbound,2025-09-01,415.84
8289,Outbound,2025-09-01,855.88
8290,Referral,2025-09-01,157.67
8291,Content,2025-09-01,248.51
8292,Content,2025-09-01,123.37
8293,Outbound,2025-09-01,809.22
8294,Partners,2025-09-01,151.52
8295,Paid Search,2025-09-01,553.31
8296,Outbound,2025-09-01,869.49
8297,Paid Search,2025-09-01,488.02
8298,Partners,2025-09-01,471.34
8299,Outbound,2025-09-01,451.88
8300,Partners,2025-09-01,497.5
8301,Outbound,2025-09-01,570.82
8302,Partners,2025-09-01,481.45
8303,Partners,2025-09-01,492.06
8304,Partners,2025-09-01,324.57
8305,Paid Search,2025-09-01,352.48
8306,Referral,2025-09-01,87.98
8307,Referral,2025-09-01,181.51
8308,Partners,2025-09-01,346.8
8309,Referral,2025-09-01,91.99
8310,Paid Search,2025-09-01,275.12
8311,Referral,2025-09-01,164.54
8312,Paid Search,2025-09-01,572.21
8313,Referral,2025-09-01,147.96
8314,Paid Search,2025-09-01,559.57
8315,Referral,2025-09-01,121.28
8316,Partners,2025-09-01,463.1
8317,Paid Search,2025-09-01,219.52
8318,Partners,2025-09-01,351.98
8319,Paid Search,2025-09-01,455.22
8320,Paid Search,2025-09-01,308.78
8321,Paid Search,2025-09-01,353.98
8322,Partners,2025-09-01,390.49
8323,Referral,2025-09-01,145.15
8324,Paid Search,2025-09-01,458.29
8325,Content,2025-09-01,150.34
8326,Partners,2025-09-01,164.72
8327,Paid Search,2025-09-01,361.33
8328,Referral,2025-09-01,117.11
8329,Content,2025-09-01,179.18
8330,Referral,2025-09-01,194.31
8331,Partners,2025-09-01,461.0
8332,Paid Search,2025-09-01,442.52
8333,Partners,2025-09-01,221.47
8334,Paid Search,2025-09-01,242.68
8335,Partners,2025-09-01,298.5
8336,Partners,2025-09-01,189.49
8337,Partners,2025-09-01,439.31
8338,Content,2025-09-01,207.41
8339,Partners,2025-09-01,219.72
8340,Content,2025-09-01,271.35
8341,Referral,2025-09-01,99.93
8342,Partners,2025-09-01,216.36
8343,Referral,2025-09-01,60.05
8344,Referral,2025-09-01,115.96
8345,Outbound,2025-09-01,448.15
8346,Outbound,2025-09-01,647.1
8347,Partners,2025-09-01,328.21
8348,Referral,2025-09-01,110.03
8349,Outbound,2025-09-01,843.25
8350,Content,2025-09-01,89.53
8351,Referral,2025-09-01,90.15
8352,Content,2025-09-01,186.67
8353,Outbound,2025-09-01,824.98
8354,Outbound,2025-09-01,773.22
8355,Referral,2025-09-01,185.14
8356,Content,2025-09-01,245.87
8357,Content,2025-09-01,258.45
8358,Outbound,2025-09-01,341.78
8359,Referral,2025-09-01,156.52
8360,Outbound,2025-09-01,824.87
8361,Referral,2025-09-01,113.97
8362,Outbound,2025-09-01,626.62
8363,Outbound,2025-09-01,304.59
8364,Partners,2025-09-01,193.77
8365,Paid Search,2025-09-01,506.21
8366,Outbound,2025-09-01,729.01
8367,Outbound,2025-09-01,776.01
8368,Content,2025-09-01,244.32
8369,Paid Search,2025-09-01,503.98
8370,Referral,2025-09-01,69.24
8371,Content,2025-09-01,282.74
8372,Outbound,2025-09-01,661.52
8373,Paid Search,2025-09-01,233.18
8374,Paid Search,2025-09-01,256.62
8375,Referral,2025-09-01,94.28
8376,Referral,2025-09-01,183.27
8377,Paid Search,2025-09-01,463.46
8378,Content,2025-09-01,100.67
8379,Partners,2025-09-01,424.3
8380,Content,2025-09-01,229.13
8381,Partners,2025-09-01,187.92
8382,Referral,2025-09-01,115.18
8383,Content,2025-09-01,180.16
8384,Referral,2025-09-01,141.41
8385,Content,2025-09-01,131.6
8386,Referral,2025-10-01,52.41
8387,Partners,2025-10-01,203.32
8388,Referral,2025-10-01,197.96
8389,Content,2025-10-01,160.2
8390,Content,2025-10-01,290.58
8391,Outbound,2025-10-01,352.95
8392,Paid Search,2025-10-01,297.55
8393,Partners,2025-10-01,310.53
8394,Referral,2025-10-01,121.74
8395,Outbound,2025-10-01,757.36
8396,Referral,2025-10-01,146.08
8397,Paid Search,2025-10-01,577.87
8398,Paid Search,2025-10-01,238.47
8399,Paid Search,2025-10-01,531.52
8400,Outbound,2025-10-01,318.44
8401,Paid Search,2025-10-01,339.46
8402,Partners,2025-10-01,384.3
8403,Content,2025-10-01,211.53
8404,Partners,2025-10-01,221.16
8405,Referral,2025-10-01,125.06
8406,Outbound,2025-10-01,836.66
8407,Partners,2025-10-01,249.29
8408,Content,2025-10-01,100.08
8409,Referral,2025-10-01,195.54
8410,Partners,2025-10-01,494.73
8411,Content,2025-10-01,229.33
8412,Outbound,2025-10-01,313.77
8413,Outbound,2025-10-01,896.95
8414,Content,2025-10-01,259.8
8415,Content,2025-10-01,112.18
8416,Partners,2025-10-01,287.5
8417,Referral,2025-10-01,183.35
8418,Outbound,2025-10-01,598.84
8419,Outbound,2025-10-01,323.64
8420,Paid Search,2025-10-01,493.85
8421,Outbound,2025-10-01,534.67
8422,Paid Search,2025-10-01,466.62
8423,Content,2025-10-01,150.32
8424,Partners,2025-10-01,417.99
8425,Referral,2025-10-01,71.49
8426,Paid Search,2025-10-01,460.68
8427,Paid Search,2025-10-01,478.43
8428,Outbound,2025-10-01,492.16
8429,Content,2025-10-01,280.11
8430,Content,2025-10-01,247.78
8431,Outbound,2025-10-01,353.65
8432,Paid Search,2025-10-01,215.09
8433,Paid Search,2025-10-01,438.08
8434,Outbound,2025-10-01,566.02
8435,Paid Search,2025-10-01,523.82
8436,Referral,2025-10-01,129.75
8437,Paid Search,2025-10-01,457.48
8438,Outbound,2025-10-01,871.1
8439,Paid Search,2025-10-01,552.31
8440,Partners,2025-10-01,368.75
8441,Paid Search,2025-10-01,292.05
8442,Referral,2025-10-01,145.0
8443,Content,2025-10-01,133.34
8444,Content,2025-10-01,197.43
8445,Paid Search,2025-10-01,524.31
8446,Outbound,2025-10-01,704.63
8447,Content,2025-10-01,156.73
8448,Partners,2025-10-01,310.6
8449,Referral,2025-10-01,177.02
8450,Referral,2025-10-01,83.04
8451,Paid Search,2025-10-01,339.54
8452,Partners,2025-10-01,386.02
8453,Outbound,2025-10-01,667.72
8454,Content,2025-10-01,213.03
8455,Partners,2025-10-01,492.56
8456,Paid Search,2025-10-01,594.97
8457,Referral,2025-10-01,113.33
8458,Outbound,2025-10-01,544.92
8459,Referral,2025-10-01,163.62
8460,Paid Search,2025-10-01,394.33
8461,Content,2025-10-01,101.62
8462,Content,2025-10-01,271.34
8463,Outbound,2025-10-01,625.62
8464,Outbound,2025-10-01,441.71
8465,Partners,2025-10-01,382.68
8466,Referral,2025-10-01,159.31
8467,Content,2025-10-01,252.11
8468,Outbound,2025-10-01,540.91
8469,Partners,2025-10-01,298.79
8470,Content,2025-10-01,262.78
8471,Partners,2025-10-01,394.73
8472,Outbound,2025-10-01,538.25
8473,Content,2025-10-01,151.47
8474,Outbound,2025-10-01,684.49
8475,Partners,2025-10-01,150.24
8476,Referral,2025-10-01,86.28
8477,Referral,2025-10-01,65.93
8478,Referral,2025-10-01,121.49
8479,Content,2025-10-01,151.0
8480,Partners,2025-10-01,283.06
8481,Paid Search,2025-10-01,275.18
8482,Partners,2025-10-01,409.72
8483,Paid Search,2025-10-01,569.71
8484,Referral,2025-10-01,116.12
8485,Content,2025-10-01,201.32
8486,Outbound,2025-10-01,872.04
8487,Outbound,2025-10-01,869.4
8488,Referral,2025-10-01,102.64
8489,Paid Search,2025-10-01,376.56
8490,Paid Search,2025-10-01,323.35
8491,Content,2025-10-01,272.07
8492,Referral,2025-10-01,50.65
8493,Partners,2025-10-01,244.42
8494,Outbound,2025-10-01,568.32
8495,Content,2025-10-01,181.87
8496,Paid Search,2025-10-01,457.02
8497,Outbound,2025-10-01,310.81
8498,Paid Search,2025-10-01,259.97
8499,Paid Search,2025-10-01,402.87
8500,Paid Search,2025-10-01,268.37
8501,Paid Search,2025-10-01,457.25
8502,Referral,2025-10-01,77.17
8503,Outbound,2025-10-01,544.84
8504,Outbound,2025-10-01,680.39
8505,Paid Search,2025-10-01,554.57
8506,Paid Search,2025-10-01,399.39
8507,Outbound,2025-10-01,381.66
8508,Referral,2025-10-01,185.7
8509,Content,2025-10-01,234.38
8510,Partners,2025-10-01,233.73
8511,Referral,2025-10-01,154.59
8512,Referral,2025-10-01,167.28
8513,Paid Search,2025-10-01,505.06
8514,Referral,2025-10-01,149.5
8515,Partners,2025-10-01,292.8
8516,Content,2025-10-01,238.48
8517,Partners,2025-10-01,426.15
8518,Referral,2025-10-01,87.97
8519,Referral,2025-10-01,99.55
8520,Paid Search,2025-10-01,462.13
8521,Partners,2025-10-01,381.93
8522,Content,2025-10-01,272.28
8523,Outbound,2025-10-01,823.55
8524,Partners,2025-10-01,253.84
8525,Outbound,2025-10-01,856.1
8526,Partners,2025-10-01,370.49
8527,Content,2025-10-01,127.48
8528,Content,2025-10-01,193.87
8529,Outbound,2025-10-01,816.41
8530,Content,2025-10-01,195.4
8531,Paid Search,2025-10-01,560.44
8532,Referral,2025-10-01,165.97
8533,Content,2025-10-01,214.22
8534,Outbound,2025-10-01,689.3
8535,Referral,2025-10-01,196.31
8536,Content,2025-10-01,231.91
8537,Partners,2025-10-01,158.32
8538,Referral,2025-10-01,58.94
8539,Paid Search,2025-10-01,412.8
8540,Content,2025-10-01,241.22
8541,Paid Search,2025-10-01,278.83
8542,Outbound,2025-10-01,754.89
8543,Outbound,2025-10-01,718.17
8544,Content,2025-10-01,242.43
8545,Outbound,2025-10-01,654.17
8546,Referral,2025-10-01,188.31
8547,Paid Search,2025-10-01,570.15
8548,Paid Search,2025-10-01,334.03
8549,Referral,2025-10-01,55.77
8550,Outbound,2025-10-01,681.62
8551,Referral,2025-10-01,53.47
8552,Outbound,2025-10-01,356.53
8553,Outbound,2025-10-01,830.83
8554,Outbound,2025-10-01,657.98
8555,Outbound,2025-10-01,750.36
8556,Partners,2025-10-01,415.45
8557,Outbound,2025-10-01,732.93
8558,Paid Search,2025-10-01,295.6
8559,Referral,2025-10-01,91.22
8560,Outbound,2025-10-01,410.79
8561,Content,2025-10-01,112.78
8562,Content,2025-10-01,163.67
8563,Outbound,2025-10-01,506.37
8564,Paid Search,2025-10-01,398.36
8565,Partners,2025-10-01,400.22
8566,Referral,2025-10-01,101.33
8567,Paid Search,2025-10-01,502.64
8568,Paid Search,2025-10-01,529.52
8569,Paid Search,2025-10-01,329.67
8570,Paid Search,2025-10-01,560.75
8571,Referral,2025-10-01,103.62
8572,Outbound,2025-10-01,719.12
8573,Content,2025-10-01,121.02
8574,Paid Search,2025-10-01,279.92
8575,Content,2025-10-01,101.0
8576,Outbound,2025-10-01,700.68
8577,Content,2025-10-01,173.1
8578,Outbound,2025-10-01,454.4
8579,Paid Search,2025-10-01,369.73
8580,Partners,2025-10-01,191.48
8581,Content,2025-10-01,83.11
8582,Partners,2025-10-01,298.36
8583,Outbound,2025-10-01,799.35
8584,Outbound,2025-10-01,806.45
8585,Partners,2025-10-01,482.44
8586,Content,2025-10-01,287.03
8587,Referral,2025-10-01,156.84
8588,Partners,2025-10-01,338.95
8589,Outbound,2025-10-01,722.34
8590,Content,2025-10-01,228.87
8591,Paid Search,2025-10-01,580.91
8592,Outbound,2025-10-01,437.49
8593,Partners,2025-10-01,335.71
8594,Paid Search,2025-10-01,337.66
8595,Paid Search,2025-10-01,460.09
8596,Paid Search,2025-10-01,443.12
8597,Outbound,2025-10-01,519.76
8598,Outbound,2025-10-01,771.26
8599,Outbound,2025-10-01,453.21
8600,Content,2025-10-01,161.64
8601,Content,2025-10-01,213.4
8602,Paid Search,2025-10-01,332.49
8603,Partners,2025-10-01,249.83
8604,Referral,2025-10-01,62.76
8605,Outbound,2025-10-01,449.24
8606,Partners,2025-10-01,470.37
8607,Paid Search,2025-10-01,474.27
8608,Outbound,2025-10-01,651.15
8609,Content,2025-10-01,221.35
8610,Referral,2025-10-01,72.06
8611,Partners,2025-10-01,385.6
8612,Content,2025-10-01,165.76
8613,Referral,2025-10-01,186.46
8614,Outbound,2025-10-01,605.54
8615,Content,2025-10-01,215.16
8616,Paid Search,2025-10-01,395.67
8617,Partners,2025-10-01,184.28
8618,Partners,2025-10-01,348.52
8619,Paid Search,2025-10-01,377.06
8620,Content,2025-10-01,186.49
8621,Paid Search,2025-10-01,425.95
8622,Content,2025-10-01,177.26
8623,Referral,2025-10-01,139.23
8624,Partners,2025-10-01,178.34
8625,Outbound,2025-10-01,464.5
8626,Paid Search,2025-10-01,595.28
8627,Paid Search,2025-10-01,458.48
8628,Partners,2025-10-01,323.03
8629,Partners,2025-10-01,224.57
8630,Referral,2025-10-01,182.07
8631,Outbound,2025-10-01,601.8
8632,Content,2025-10-01,90.39
8633,Paid Search,2025-10-01,441.83
8634,Outbound,2025-10-01,710.91
8635,Content,2025-10-01,145.47
8636,Paid Search,2025-10-01,489.44
8637,Outbound,2025-10-01,625.02
8638,Paid Search,2025-10-01,555.47
8639,Partners,2025-10-01,306.24
8640,Paid Search,2025-10-01,500.14
8641,Paid Search,2025-10-01,312.33
8642,Paid Search,2025-10-01,324.2
8643,Outbound,2025-10-01,441.01
8644,Partners,2025-10-01,428.63
8645,Outbound,2025-10-01,630.1
8646,Outbound,2025-10-01,346.08
8647,Content,2025-10-01,239.21
8648,Content,2025-10-01,265.04
8649,Outbound,2025-10-01,706.04
8650,Paid Search,2025-10-01,480.57
8651,Outbound,2025-10-01,660.14
8652,Content,2025-10-01,210.35
8653,Referral,2025-10-01,114.26
8654,Outbound,2025-10-01,313.88
8655,Outbound,2025-10-01,719.25
8656,Paid Search,2025-10-01,586.61
8657,Paid Search,2025-10-01,373.48
8658,Referral,2025-10-01,180.7
8659,Paid Search,2025-10-01,468.52
8660,Partners,2025-10-01,213.11
8661,Content,2025-10-01,161.69
8662,Paid Search,2025-10-01,433.66
8663,Paid Search,2025-10-01,519.42
8664,Referral,2025-10-01,190.21
8665,Content,2025-10-01,111.19
8666,Content,2025-10-01,165.69
8667,Paid Search,2025-10-01,381.41
8668,Content,2025-10-01,176.62
8669,Paid Search,2025-10-01,470.29
