customer_id,signup_month,acquisition_channel,initial_plan_id
7825,2025-08-01,Paid Search,2
7826,2025-08-01,Paid Search,2
7827,2025-08-01,Outbound,1
7828,2025-08-01,Paid Search,2
7829,2025-08-01,Content,2
7830,2025-08-01,Outbound,2
7831,2025-08-01,Partners,2
7832,2025-08-01,Outbound,1
7833,2025-08-01,Referral,1
7834,2025-08-01,Partners,1
7835,2025-08-01,Paid Search,1
7836,2025-08-01,Content,3
7837,2025-08-01,Paid Search,2
7838,2025-08-01,Referral,2
7839,2025-08-01,Partners,3
7840,2025-08-01,Content,2
7841,2025-08-01,Partners,1
7842,2025-08-01,Content,2
7843,2025-08-01,Content,1
7844,2025-08-01,Outbound,1
7845,2025-08-01,Referral,1
7846,2025-08-01,Referral,1
7847,2025-08-01,Referral,1
7848,2025-08-01,Outbound,2
7849,2025-08-01,Content,3
7850,2025-08-01,Paid Search,1
7851,2025-08-01,Partners,1
7852,2025-08-01,Content,1
7853,2025-08-01,Paid Search,1
7854,2025-08-01,Referral,1
7855,2025-08-01,Partners,3
7856,2025-08-01,Content,1
7857,2025-08-01,Partners,2
7858,2025-08-01,Paid Search,1
7859,2025-08-01,Referral,1
7860,2025-08-01,Referral,2
7861,2025-08-01,Outbound,1
7862,2025-08-01,Content,2
7863,2025-08-01,Paid Search,1
7864,2025-08-01,Referral,1
7865,2025-08-01,Content,1
7866,2025-08-01,Outbound,1
7867,2025-08-01,Content,2
7868,2025-08-01,Paid Search,1
7869,2025-08-01,Referral,1
7870,2025-08-01,Content,1
7871,2025-08-01,Partners,1
7872,2025-08-01,Paid Search,1
7873,2025-08-01,Outbound,1
7874,2025-08-01,Content,1
7875,2025-08-01,Referral,2
7876,2025-08-01,Referral,2
7877,2025-08-01,Content,2
7878,2025-08-01,Partners,1
7879,2025-08-01,Content,2
7880,2025-08-01,Outbound,1
7881,2025-08-01,Outbound,1
7882,2025-08-01,Outbound,3
7883,2025-08-01,Paid Search,2
7884,2025-08-01,Referral,3
7885,2025-08-01,Partners,2
7886,2025-08-01,Outbound,1
7887,2025-08-01,Content,1
7888,2025-09-01,Partners,2
7889,2025-09-01,Content,1
7890,2025-09-01,Outbound,3
7891,2025-09-01,Outbound,1
7892,2025-09-01,Paid Search,1
7893,2025-09-01,Outbound,1
7894,2025-09-01,Outbound,1
7895,2025-09-01,Paid Search,1
7896,2025-09-01,Content,3
7897,2025-09-01,Content,1
7898,2025-09-01,Paid Search,1
7899,2025-09-01,Partners,1
7900,2025-09-01,Referral,1
7901,2025-09-01,Referral,1
7902,2025-09-01,Outbound,1
7903,2025-09-01,Paid Search,1
7904,2025-09-01,Referral,1
7905,2025-09-01,Content,2
7906,2025-09-01,Content,1
7907,2025-09-01,Content,1
7908,2025-09-01,Referral,2
7909,2025-09-01,Partners,2
7910,2025-09-01,Outbound,2
7911,2025-09-01,Content,1
7912,2025-09-01,Paid Search,1
7913,2025-09-01,Outbound,3
7914,2025-09-01,Partners,1
7915,2025-09-01,Referral,1
7916,2025-09-01,Outbound,2
7917,2025-09-01,Referral,2
7918,2025-09-01,Referral,2
7919,2025-09-01,Outbound,1
7920,2025-09-01,Outbound,1
7921,2025-09-01,Outbound,3
7922,2025-09-01,Referral,1
7923,2025-09-01,Paid Search,1
7924,2025-09-01,Partners,2
7925,2025-09-01,Paid Search,1
7926,2025-09-01,Partners,1
7927,2025-09-01,Partners,2
7928,2025-09-01,Outbound,2
7929,2025-09-01,Paid Search,1
7930,2025-09-01,Content,1
7931,2025-09-01,Paid Search,1
7932,2025-09-01,Partners,2
7933,2025-09-01,Paid Search,1
7934,2025-09-01,Content,3
7935,2025-09-01,Outbound,1
7936,2025-09-01,Paid Search,1
7937,2025-09-01,Partners,1
7938,2025-09-01,Paid Search,1
7939,2025-09-01,Partners,1
7940,2025-09-01,Content,2
7941,2025-09-01,Referral,1
7942,2025-09-01,Paid Search,1
7943,2025-09-01,Paid Search,1
7944,2025-09-01,Partners,2
7945,2025-09-01,Paid Search,1
7946,2025-09-01,Outbound,1
7947,2025-09-01,Outbound,1
7948,2025-09-01,Partners,1
7949,2025-09-01,Referral,3
7950,2025-09-01,Referral,3
7951,2025-09-01,Referral,2
7952,2025-09-01,Outbound,1
7953,2025-09-01,Paid Search,1
7954,2025-09-01,Referral,2
7955,2025-09-01,Paid Search,1
7956,2025-09-01,Content,2
7957,2025-09-01,Partners,1
7958,2025-09-01,Outbound,1
7959,2025-09-01,Referral,1
7960,2025-09-01,Outbound,1
7961,2025-09-01,Referral,1
7962,2025-09-01,Paid Search,3
7963,2025-09-01,Paid Search,2
7964,2025-09-01,Outbound,1
7965,2025-09-01,Outbound,1
7966,2025-09-01,Outbound,1
7967,2025-09-01,Paid Search,2
7968,2025-09-01,Partners,1
7969,2025-09-01,Content,2
7970,2025-09-01,Outbound,1
7971,2025-09-01,Referral,2
7972,2025-09-01,Content,1
7973,2025-09-01,Referral,1
7974,2025-09-01,Outbound,1
7975,2025-09-01,Partners,3
7976,2025-09-01,Content,2
7977,2025-09-01,Outbound,1
7978,2025-09-01,Referral,1
7979,2025-09-01,Outbound,1
7980,2025-09-01,Paid Search,1
7981,2025-09-01,Content,3
7982,2025-09-01,Referral,1
7983,2025-09-01,Content,2
7984,2025-09-01,Outbound,1
7985,2025-09-01,Partners,1
7986,2025-09-01,Content,1
7987,2025-09-01,Referral,1
7988,2025-09-01,Partners,2
7989,2025-09-01,Content,2
7990,2025-09-01,Content,1
7991,2025-09-01,Outbound,1
7992,2025-09-01,Content,1
7993,2025-09-01,Partners,1
7994,2025-09-01,Outbound,1
7995,2025-09-01,Content,1
7996,2025-09-01,Referral,1
7997,2025-09-01,Outbound,2
7998,2025-09-01,Content,3
7999,2025-09-01,Partners,3
8000,2025-09-01,Outbound,3
8001,2025-09-01,Partners,1
8002,2025-09-01,Outbound,2
8003,2025-09-01,Paid Search,1
8004,2025-09-01,Referral,1
8005,2025-09-01,Outbound,2
8006,2025-09-01,Partners,2
8007,2025-09-01,Paid Search,1
8008,2025-09-01,Partners,1
8009,2025-09-01,Partners,2
8010,2025-09-01,Paid Search,1
8011,2025-09-01,Outbound,1
8012,2025-09-01,Content,2
8013,2025-09-01,Paid Search,3
8014,2025-09-01,Partners,1
8015,2025-09-01,Partners,3
8016,2025-09-01,Outbound,1
8017,2025-09-01,Outbound,1
8018,2025-09-01,Referral,1
8019,2025-09-01,Referral,2
8020,2025-09-01,Outbound,1
8021,2025-09-01,Outbound,2
8022,2025-09-01,Outbound,1
8023,2025-09-01,Referral,2
8024,2025-09-01,Outbound,1
8025,2025-09-01,Partners,2
8026,2025-09-01,Referral,1
8027,2025-09-01,Partners,1
8028,2025-09-01,Paid Search,3
8029,2025-09-01,Content,2
8030,2025-09-01,Referral,1
8031,2025-09-01,Content,1
8032,2025-09-01,Content,2
8033,2025-09-01,Outbound,1
8034,2025-09-01,Paid Search,1
8035,2025-09-01,Outbound,1
8036,2025-09-01,Paid Search,1
8037,2025-09-01,Outbound,1
8038,2025-09-01,Partners,1
8039,2025-09-01,Outbound,1
8040,2025-09-01,Referral,1
8041,2025-09-01,Content,2
8042,2025-09-01,Outbound,3
8043,2025-09-01,Paid Search,1
8044,2025-09-01,Partners,2
8045,2025-09-01,Paid Search,3
8046,2025-09-01,Content,2
8047,2025-09-01,Referral,3
8048,2025-09-01,Content,1
8049,2025-09-01,Partners,2
8050,2025-09-01,Paid Search,1
8051,2025-09-01,Outbound,2
8052,2025-09-01,Partners,1
8053,2025-09-01,Content,3
8054,2025-09-01,Partners,3
8055,2025-09-01,Paid Search,2
8056,2025-09-01,Outbound,1
8057,2025-09-01,Outbound,1
8058,2025-09-01,Referral,1
8059,2025-09-01,Outbound,3
8060,2025-09-01,Outbound,1
8061,2025-09-01,Content,1
8062,2025-09-01,Content,2
8063,2025-09-01,Paid Search,1
8064,2025-09-01,Paid Search,1
8065,2025-09-01,Paid Search,2
8066,2025-09-01,Content,1
8067,2025-09-01,Paid Search,1
8068,2025-09-01,Paid Search,3
8069,2025-09-01,Content,2
8070,2025-09-01,Partners,1
8071,2025-09-01,Referral,1
8072,2025-09-01,Partners,1
8073,2025-09-01,Referral,1
8074,2025-09-01,Paid Search,2
8075,2025-09-01,Content,1
8076,2025-09-01,Content,1
8077,2025-09-01,Outbound,2
8078,2025-09-01,Paid Search,1
8079,2025-09-01,Referral,2
8080,2025-09-01,Content,1
8081,2025-09-01,Referral,1
8082,2025-09-01,Paid Search,1
8083,2025-09-01,Paid Search,2
8084,2025-09-01,Referral,1
8085,2025-09-01,Partners,2
8086,2025-09-01,Outbound,1
8087,2025-09-01,Referral,2
8088,2025-09-01,Referral,1
8089,2025-09-01,Referral,2
8090,2025-09-01,Referral,1
8091,2025-09-01,Paid Search,3
8092,2025-09-01,Partners,1
8093,2025-09-01,Partners,1
8094,2025-09-01,Content,1
8095,2025-09-01,Partners,3
8096,2025-09-01,Paid Search,1
8097,2025-09-01,Referral,1
8098,2025-09-01,Content,1
8099,2025-09-01,Partners,1
8100,2025-09-01,Outbound,1
8101,2025-09-01,Content,1
8102,2025-09-01,Referral,1
8103,2025-09-01,Content,2
8104,2025-09-01,Paid Search,1
8105,2025-09-01,Referral,1
8106,2025-09-01,Content,1
8107,2025-09-01,Content,2
8108,2025-09-01,Partners,1
8109,2025-09-01,Paid Search,1
8110,2025-09-01,Content,1
8111,2025-09-01,Referral,3
8112,2025-09-01,Paid Search,1
8113,2025-09-01,Paid Search,1
8114,2025-09-01,Partners,2
8115,2025-09-01,Outbound,1
8116,2025-09-01,Outbound,1
8117,2025-09-01,Referral,1
8118,2025-09-01,Referral,2
8119,2025-09-01,Referral,3
8120,2025-09-01,Referral,1
8121,2025-09-01,Paid Search,2
8122,2025-09-01,Content,2
8123,2025-09-01,Referral,2
8124,2025-09-01,Paid Search,3
8125,2025-09-01,Paid Search,2
8126,2025-09-01,Referral,1
8127,2025-09-01,Content,3
8128,2025-09-01,Partners,1
8129,2025-09-01,Paid Search,2
8130,2025-09-01,Paid Search,2
8131,2025-09-01,Referral,3
8132,2025-09-01,Paid Search,1
8133,2025-09-01,Outbound,1
8134,2025-09-01,Paid Search,2
8135,2025-09-01,Referral,1
8136,2025-09-01,Referral,1
8137,2025-09-01,Referral,2
8138,2025-09-01,Partners,2
8139,2025-09-01,Referral,1
8140,2025-09-01,Content,1
8141,2025-09-01,Outbound,1
8142,2025-09-01,Partners,2
8143,2025-09-01,Outbound,1
8144,2025-09-01,Referral,1
8145,2025-09-01,Paid Search,2
8146,2025-09-01,Partners,1
8147,2025-09-01,Outbound,1
8148,2025-09-01,Partners,2
8149,2025-09-01,Referral,3
8150,2025-09-01,Content,1
8151,2025-09-01,Referral,1
8152,2025-09-01,Content,2
8153,2025-09-01,Referral,2
8154,2025-09-01,Referral,1
8155,2025-09-01,Paid Search,2
8156,2025-09-01,Content,1
8157,2025-09-01,Referral,1
8158,2025-09-01,Partners,2
8159,2025-09-01,Content,1
8160,2025-09-01,Referral,1
8161,2025-09-01,Content,2
8162,2025-09-01,Paid Search,1
8163,2025-09-01,Content,1
8164,2025-09-01,Content,2
8165,2025-09-01,Partners,2
8166,2025-09-01,Referral,1
8167,2025-09-01,Referral,1
8168,2025-09-01,Partners,2
8169,2025-09-01,Content,1
8170,2025-09-01,Content,2
8171,2025-09-01,Paid Search,1
8172,2025-09-01,Outbound,2
8173,2025-09-01,Outbound,1
8174,2025-09-01,Paid Search,1
8175,2025-09-01,Outbound,1
8176,2025-09-01,Referral,1
8177,2025-09-01,Partners,1
8178,2025-09-01,Referral,1
8179,2025-09-01,Partners,3
8180,2025-09-01,Content,1
8181,2025-09-01,Outbound,1
8182,2025-09-01,Paid Search,1
8183,2025-09-01,Outbound,2
8184,2025-09-01,Referral,2
8185,2025-09-01,Outbound,3
8186,2025-09-01,Referral,2
8187,2025-09-01,Outbound,1
8188,2025-09-01,Referral,1
8189,2025-09-01,Partners,1
8190,2025-09-01,Partners,2
8191,2025-09-01,Paid Search,1
8192,2025-09-01,Partners,1
8193,2025-09-01,Referral,1
8194,2025-09-01,Outbound,3
8195,2025-09-01,Outbound,1
8196,2025-09-01,Content,2
8197,2025-09-01,Paid Search,1
8198,2025-09-01,Referral,2
8199,2025-09-01,Paid Search,2
8200,2025-09-01,Partners,1
8201,2025-09-01,Referral,1
8202,2025-09-01,Content,1
8203,2025-09-01,Paid Search,1
8204,2025-09-01,Outbound,1
8205,2025-09-01,Partners,1
8206,2025-09-01,Paid Search,1
8207,2025-09-01,Partners,2
8208,2025-09-01,Content,1
8209,2025-09-01,Content,2
8210,2025-09-01,Content,1
8211,2025-09-01,Referral,3
8212,2025-09-01,Content,1
8213,2025-09-01,Outbound,1
8214,2025-09-01,Referral,2
8215,2025-09-01,Outbound,2
8216,2025-09-01,Content,2
8217,2025-09-01,Partners,2
8218,2025-09-01,Content,1
8219,2025-09-01,Outbound,1
8220,2025-09-01,Paid Search,2
8221,2025-09-01,Referral,1
8222,2025-09-01,Paid Search,3
8223,2025-09-01,Content,1
8224,2025-09-01,Content,1
8225,2025-09-01,Content,2
8226,2025-09-01,Paid Search,1
8227,2025-09-01,Outbound,1
8228,2025-09-01,Referral,1
8229,2025-09-01,Paid Search,2
8230,2025-09-01,Outbound,1
8231,2025-09-01,Paid Search,1
8232,2025-09-01,Content,1
8233,2025-09-01,Content,2
8234,2025-09-01,Outbound,1
8235,2025-09-01,Content,1
8236,2025-09-01,Outbound,1
8237,2025-09-01,Partners,2
8238,2025-09-01,Referral,1
8239,2025-09-01,Paid Search,1
8240,2025-09-01,Partners,1
8241,2025-09-01,Paid Search,3
8242,2025-09-01,Referral,2
8243,2025-09-01,Partners,1
8244,2025-09-01,Outbound,2
8245,2025-09-01,Outbound,1
8246,2025-09-01,Partners,2
8247,2025-09-01,Outbound,1
8248,2025-09-01,Partners,2
8249,2025-09-01,Partners,1
8250,2025-09-01,Content,1
8251,2025-09-01,Referral,2
8252,2025-09-01,Outbound,1
8253,2025-09-01,Referral,2
8254,2025-09-01,Content,2
8255,2025-09-01,Content,1
8256,2025-09-01,Content,2
8257,2025-09-01,Referral,1
8258,2025-09-01,Outbound,3
8259,2025-09-01,Referral,1
8260,2025-09-01,Outbound,1
8261,2025-09-01,Content,1
8262,2025-09-01,Partners,1
8263,2025-09-01,Partners,1
8264,2025-09-01,Content,1
8265,2025-09-01,Partners,1
8266,2025-09-01,Paid Search,1
8267,2025-09-01,Outbound,1
8268,2025-09-01,Partners,1
8269,2025-09-01,Referral,1
8270,2025-09-01,Paid Search,1
8271,2025-09-01,Content,2
8272,2025-09-01,Content,2
8273,2025-09-01,Outbound,2
8274,2025-09-01,Partners,1
8275,2025-09-01,Referral,2
8276,2025-09-01,Outbound,1
8277,2025-09-01,Referral,1
8278,2025-09-01,Referral,3
8279,2025-09-01,Outbound,1
8280,2025-09-01,Partners,3
8281,2025-09-01,Paid Search,1
8282,2025-09-01,Content,2
8283,2025-09-01,Outbound,1
8284,2025-09-01,Referral,2
8285,2025-09-01,Paid Search,1
8286,2025-09-01,Partners,1
8287,2025-09-01,Partners,2
8288,2025-09-01,Outbound,2
8289,2025-09-01,Outbound,2
8290,2025-09-01,Referral,1
8291,2025-09-01,Content,1
8292,2025-09-01,Content,1
8293,2025-09-01,Outbound,2
8294,2025-09-01,Partners,1
8295,2025-09-01,Paid Search,3
8296,2025-09-01,Outbound,1
8297,2025-09-01,Paid Search,2
8298,2025-09-01,Partners,1
8299,2025-09-01,Outbound,1
8300,2025-09-01,Partners,1
8301,2025-09-01,Outbound,1
8302,2025-09-01,Partners,1
8303,2025-09-01,Partners,1
8304,2025-09-01,Partners,2
8305,2025-09-01,Paid Search,2
8306,2025-09-01,Referral,2
8307,2025-09-01,Referral,2
8308,2025-09-01,Partners,1
8309,2025-09-01,Referral,3
8310,2025-09-01,Paid Search,1
8311,2025-09-01,Referral,2
8312,2025-09-01,Paid Search,3
8313,2025-09-01,Referral,1
8314,2025-09-01,Paid Search,1
8315,2025-09-01,Referral,1
8316,2025-09-01,Partners,2
8317,2025-09-01,Paid Search,1
8318,2025-09-01,Partners,2
8319,2025-09-01,Paid Search,1
8320,2025-09-01,Paid Search,1
8321,2025-09-01,Paid Search,1
8322,2025-09-01,Partners,1
8323,2025-09-01,Referral,1
8324,2025-09-01,Paid Search,1
8325,2025-09-01,Content,1
8326,2025-09-01,Partners,1
8327,2025-09-01,Paid Search,1
8328,2025-09-01,Referral,1
8329,2025-09-01,Content,2
8330,2025-09-01,Referral,1
8331,2025-09-01,Partners,1
8332,2025-09-01,Paid Search,1
8333,2025-09-01,Partners,2
8334,2025-09-01,Paid Search,1
8335,2025-09-01,Partners,3
8336,2025-09-01,Partners,3
8337,2025-09-01,Partners,1
8338,2025-09-01,Content,1
8339,2025-09-01,Partners,1
8340,2025-09-01,Content,1
8341,2025-09-01,Referral,2
8342,2025-09-01,Partners,1
8343,2025-09-01,Referral,2
8344,2025-09-01,Referral,1
8345,2025-09-01,Outbound,1
8346,2025-09-01,Outbound,3
8347,2025-09-01,Partners,2
8348,2025-09-01,Referral,1
8349,2025-09-01,Outbound,1
8350,2025-09-01,Content,1
8351,2025-09-01,Referral,1
8352,2025-09-01,Content,1
8353,2025-09-01,Outbound,1
8354,2025-09-01,Outbound,1
8355,2025-09-01,Referral,1
8356,2025-09-01,Content,1
8357,2025-09-01,Content,1
8358,2025-09-01,Outbound,1
8359,2025-09-01,Referral,2
8360,2025-09-01,Outbound,1
8361,2025-09-01,Referral,3
8362,2025-09-01,Outbound,1
8363,2025-09-01,Outbound,3
8364,2025-09-01,Partners,3
8365,2025-09-01,Paid Search,2
8366,2025-09-01,Outbound,1
8367,2025-09-01,Outbound,3
8368,2025-09-01,Content,1
8369,2025-09-01,Paid Search,1
8370,2025-09-01,Referral,1
8371,2025-09-01,Content,2
8372,2025-09-01,Outbound,1
8373,2025-09-01,Paid Search,1
8374,2025-09-01,Paid Search,1
8375,2025-09-01,Referral,1
8376,2025-09-01,Referral,1
8377,2025-09-01,Paid Search,1
8378,2025-09-01,Content,3
8379,2025-09-01,Partners,2
8380,2025-09-01,Content,3
8381,2025-09-01,Partners,2
8382,2025-09-01,Referral,2
8383,2025-09-01,Content,1
8384,2025-09-01,Referral,1
8385,2025-09-01,Content,1
8386,2025-10-01,Referral,2
8387,2025-10-01,Partners,2
8388,2025-10-01,Referral,3
8389,2025-10-01,Content,2
8390,2025-10-01,Content,2
8391,2025-10-01,Outbound,1
8392,2025-10-01,Paid Search,2
8393,2025-10-01,Partners,2
8394,2025-10-01,Referral,2
8395,2025-10-01,Outbound,1
8396,2025-10-01,Referral,1
8397,2025-10-01,Paid Search,1
8398,2025-10-01,Paid Search,2
8399,2025-10-01,Paid Search,1
8400,2025-10-01,Outbound,1
8401,2025-10-01,Paid Search,1
8402,2025-10-01,Partners,2
8403,2025-10-01,Content,3
8404,2025-10-01,Partners,3
8405,2025-10-01,Referral,1
8406,2025-10-01,Outbound,1
8407,2025-10-01,Partners,1
8408,2025-10-01,Content,1
8409,2025-10-01,Referral,1
8410,2025-10-01,Partners,3
8411,2025-10-01,Content,2
8412,2025-10-01,Outbound,2
8413,2025-10-01,Outbound,1
8414,2025-10-01,Content,2
8415,2025-10-01,Content,1
8416,2025-10-01,Partners,1
8417,2025-10-01,Referral,1
8418,2025-10-01,Outbound,3
8419,2025-10-01,Outbound,1
8420,2025-10-01,Paid Search,2
8421,2025-10-01,Outbound,1
8422,2025-10-01,Paid Search,1
8423,2025-10-01,Content,2
8424,2025-10-01,Partners,1
8425,2025-10-01,Referral,1
8426,2025-10-01,Paid Search,1
8427,2025-10-01,Paid Search,2
8428,2025-10-01,Outbound,3
8429,2025-10-01,Content,2
8430,2025-10-01,Content,1
8431,2025-10-01,Outbound,2
8432,2025-10-01,Paid Search,1
8433,2025-10-01,Paid Search,1
8434,2025-10-01,Outbound,1
8435,2025-10-01,Paid Search,2
8436,2025-10-01,Referral,2
8437,2025-10-01,Paid Search,1
8438,2025-10-01,Outbound,1
8439,2025-10-01,Paid Search,1
8440,2025-10-01,Partners,2
8441,2025-10-01,Paid Search,2
8442,2025-10-01,Referral,2
8443,2025-10-01,Content,1
8444,2025-10-01,Content,1
8445,2025-10-01,Paid Search,1
8446,2025-10-01,Outbound,3
8447,2025-10-01,Content,1
8448,2025-10-01,Partners,1
8449,2025-10-01,Referral,2
8450,2025-10-01,Referral,3
8451,2025-10-01,Paid Search,1
8452,2025-10-01,Partners,3
8453,2025-10-01,Outbound,1
8454,2025-10-01,Content,3
8455,2025-10-01,Partners,1
8456,2025-10-01,Paid Search,1
8457,2025-10-01,Referral,1
8458,2025-10-01,Outbound,1
8459,2025-10-01,Referral,2
8460,2025-10-01,Paid Search,1
8461,2025-10-01,Content,2
8462,2025-10-01,Content,1
8463,2025-10-01,Outbound,2
8464,2025-10-01,Outbound,1
8465,2025-10-01,Partners,1
8466,2025-10-01,Referral,1
8467,2025-10-01,Content,2
8468,2025-10-01,Outbound,1
8469,2025-10-01,Partners,1
8470,2025-10-01,Content,1
8471,2025-10-01,Partners,1
8472,2025-10-01,Outbound,1
8473,2025-10-01,Content,3
8474,2025-10-01,Outbound,1
8475,2025-10-01,Partners,3
8476,2025-10-01,Referral,1
8477,2025-10-01,Referral,1
8478,2025-10-01,Referral,1
8479,2025-10-01,Content,1
8480,2025-10-01,Partners,2
8481,2025-10-01,Paid Search,1
8482,2025-10-01,Partners,1
8483,2025-10-01,Paid Search,1
8484,2025-10-01,Referral,1
8485,2025-10-01,Content,1
8486,2025-10-01,Outbound,1
8487,2025-10-01,Outbound,1
8488,2025-10-01,Referral,2
8489,2025-10-01,Paid Search,1
8490,2025-10-01,Paid Search,2
8491,2025-10-01,Content,1
8492,2025-10-01,Referral,2
8493,2025-10-01,Partners,1
8494,2025-10-01,Outbound,1
8495,2025-10-01,Content,1
8496,2025-10-01,Paid Search,2
8497,2025-10-01,Outbound,1
8498,2025-10-01,Paid Search,2
8499,2025-10-01,Paid Search,1
8500,2025-10-01,Paid Search,1
8501,2025-10-01,Paid Search,1
8502,2025-10-01,Referral,1
8503,2025-10-01,Outbound,2
8504,2025-10-01,Outbound,2
8505,2025-10-01,Paid Search,1
8506,2025-10-01,Paid Search,2
8507,2025-10-01,Outbound,1
8508,2025-10-01,Referral,2
8509,2025-10-01,Content,1
8510,2025-10-01,Partners,1
8511,2025-10-01,Referral,3
8512,2025-10-01,Referral,1
8513,2025-10-01,Paid Search,2
8514,2025-10-01,Referral,1
8515,2025-10-01,Partners,1
8516,2025-10-01,Content,1
8517,2025-10-01,Partners,3
8518,2025-10-01,Referral,2
8519,2025-10-01,Referral,1
8520,2025-10-01,Paid Search,1
8521,2025-10-01,Partners,3
8522,2025-10-01,Content,1
8523,2025-10-01,Outbound,2
8524,2025-10-01,Partners,1
8525,2025-10-01,Outbound,2
8526,2025-10-01,Partners,3
8527,2025-10-01,Content,2
8528,2025-10-01,Content,2
8529,2025-10-01,Outbound,1
8530,2025-10-01,Content,1
8531,2025-10-01,Paid Search,3
8532,2025-10-01,Referral,1
8533,2025-10-01,Content,2
8534,2025-10-01,Outbound,2
8535,2025-10-01,Referral,1
8536,2025-10-01,Content,3
8537,2025-10-01,Partners,1
8538,2025-10-01,Referral,1
8539,2025-10-01,Paid Search,1
8540,2025-10-01,Content,1
8541,2025-10-01,Paid Search,1
8542,2025-10-01,Outbound,3
8543,2025-10-01,Outbound,1
8544,2025-10-01,Content,1
8545,2025-10-01,Outbound,2
8546,2025-10-01,Referral,2
8547,2025-10-01,Paid Search,1
8548,2025-10-01,Paid Search,1
8549,2025-10-01,Referral,1
8550,2025-10-01,Outbound,2
8551,2025-10-01,Referral,3
8552,2025-10-01,Outbound,3
8553,2025-10-01,Outbound,1
8554,2025-10-01,Outbound,3
8555,2025-10-01,Outbound,2
8556,2025-10-01,Partners,2
8557,2025-10-01,Outbound,1
8558,2025-10-01,Paid Search,1
8559,2025-10-01,Referral,1
8560,2025-10-01,Outbound,1
8561,2025-10-01,Content,2
8562,2025-10-01,Content,2
8563,2025-10-01,Outbound,2
8564,2025-10-01,Paid Search,1
8565,2025-10-01,Partners,1
8566,2025-10-01,Referral,1
8567,2025-10-01,Paid Search,1
8568,2025-10-01,Paid Search,2
8569,2025-10-01,Paid Search,1
8570,2025-10-01,Paid Search,1
8571,2025-10-01,Referral,1
8572,2025-10-01,Outbound,2
8573,2025-10-01,Content,1
8574,2025-10-01,Paid Search,1
8575,2025-10-01,Content,1
8576,2025-10-01,Outbound,2
8577,2025-10-01,Content,1
8578,2025-10-01,Outbound,2
8579,2025-10-01,Paid Search,1
8580,2025-10-01,Partners,1
8581,2025-10-01,Content,1
8582,2025-10-01,Partners,3
8583,2025-10-01,Outbound,1
8584,2025-10-01,Outbound,1
8585,2025-10-01,Partners,1
8586,2025-10-01,Content,2
8587,2025-10-01,Referral,1
8588,2025-10-01,Partners,2
8589,2025-10-01,Outbound,3
8590,2025-10-01,Content,1
8591,2025-10-01,Paid Search,3
8592,2025-10-01,Outbound,1
8593,2025-10-01,Partners,3
8594,2025-10-01,Paid Search,1
8595,2025-10-01,Paid Search,2
8596,2025-10-01,Paid Search,1
8597,2025-10-01,Outbound,1
8598,2025-10-01,Outbound,1
8599,2025-10-01,Outbound,1
8600,2025-10-01,Content,1
8601,2025-10-01,Content,1
8602,2025-10-01,Paid Search,1
8603,2025-10-01,Partners,1
8604,2025-10-01,Referral,1
8605,2025-10-01,Outbound,2
8606,2025-10-01,Partners,1
8607,2025-10-01,Paid Search,2
8608,2025-10-01,Outbound,2
8609,2025-10-01,Content,1
8610,2025-10-01,Referral,1
8611,2025-10-01,Partners,1
8612,2025-10-01,Content,2
8613,2025-10-01,Referral,2
8614,2025-10-01,Outbound,2
8615,2025-10-01,Content,1
8616,2025-10-01,Paid Search,2
8617,2025-10-01,Partners,1
8618,2025-10-01,Partners,1
8619,2025-10-01,Paid Search,2
8620,2025-10-01,Content,1
8621,2025-10-01,Paid Search,1
8622,2025-10-01,Content,1
8623,2025-10-01,Referral,1
8624,2025-10-01,Partners,2
8625,2025-10-01,Outbound,1
8626,2025-10-01,Paid Search,1
8627,2025-10-01,Paid Search,1
8628,2025-10-01,Partners,1
8629,2025-10-01,Partners,1
8630,2025-10-01,Referral,2
8631,2025-10-01,Outbound,1
8632,2025-10-01,Content,2
8633,2025-10-01,Paid Search,1
8634,2025-10-01,Outbound,1
8635,2025-10-01,Content,2
8636,2025-10-01,Paid Search,1
8637,2025-10-01,Outbound,2
8638,2025-10-01,Paid Search,1
8639,2025-10-01,Partners,2
8640,2025-10-01,Paid Search,1
8641,2025-10-01,Paid Search,1
8642,2025-10-01,Paid Search,1
8643,2025-10-01,Outbound,1
8644,2025-10-01,Partners,1
8645,2025-10-01,Outbound,1
8646,2025-10-01,Outbound,2
8647,2025-10-01,Content,1
8648,2025-10-01,Content,1
8649,2025-10-01,Outbound,1
8650,2025-10-01,Paid Search,2
8651,2025-10-01,Outbound,2
8652,2025-10-01,Content,2
8653,2025-10-01,Referral,2
8654,2025-10-01,Outbound,1
8655,2025-10-01,Outbound,1
8656,2025-10-01,Paid Search,2
8657,2025-10-01,Paid Search,1
8658,2025-10-01,Referral,1
8659,2025-10-01,Paid Search,2
8660,2025-10-01,Partners,1
8661,2025-10-01,Content,1
8662,2025-10-01,Paid Search,2
8663,2025-10-01,Paid Search,2
8664,2025-10-01,Referral,1
8665,2025-10-01,Content,2
8666,2025-10-01,Content,1
8667,2025-10-01,Paid Search,2
8668,2025-10-01,Content,1
8669,2025-10-01,Paid Search,2
8670,2025-10-01,Partners,1
8671,2025-10-01,Content,1
8672,2025-10-01,Paid Search,1
8673,2025-10-01,Content,3
8674,2025-10-01,Outbound,3
